hotel_class,region_id,url,phone,details,address,type,id,name
4.0,60795,http://www.tripadvisor.com/Hotel_Review-g60795-d96711-Reviews-Hyatt_Regency_Philadelphia_at_Penn_s_Landing-Philadelphia_Pennsylvania.html,,,"{'region': 'PA', 'street-address': '201 South Columbus Boulevard', 'postal-code': '19106', 'locality': 'Philadelphia'}",hotel,96711,Hyatt Regency Philadelphia at Penn's Landing
3.5,60795,http://www.tripadvisor.com/Hotel_Review-g60795-d102466-Reviews-Philadelphia_Marriott_Downtown-Philadelphia_Pennsylvania.html,,,"{'region': 'PA', 'street-address': '1201 Market Street', 'postal-code': '19107', 'locality': 'Philadelphia'}",hotel,102466,Philadelphia Marriott Downtown
3.0,60795,http://www.tripadvisor.com/Hotel_Review-g60795-d122325-Reviews-The_Windsor_Suites-Philadelphia_Pennsylvania.html,,,"{'region': 'PA', 'street-address': '1700 Benjamin Franklin Pkwy', 'postal-code': '19103', 'locality': 'Philadelphia'}",hotel,122325,The Windsor Suites
4.0,60795,http://www.tripadvisor.com/Hotel_Review-g60795-d112134-Reviews-Omni_Hotel_at_Independence_Park-Philadelphia_Pennsylvania.html,,,"{'region': 'PA', 'street-address': '401 Chestnut Street', 'postal-code': '19106', 'locality': 'Philadelphia'}",hotel,112134,Omni Hotel at Independence Park
3.0,60795,http://www.tripadvisor.com/Hotel_Review-g60795-d483277-Reviews-Homewood_Suites_Philadelphia_City_Ave-Philadelphia_Pennsylvania.html,,,"{'region': 'PA', 'street-address': '4200 City Ave', 'postal-code': '19131', 'locality': 'Philadelphia'}",hotel,483277,Homewood Suites Philadelphia - City Ave
5.0,60795,http://www.tripadvisor.com/Hotel_Review-g60795-d112124-Reviews-Four_Seasons_Hotel_Philadelphia-Philadelphia_Pennsylvania.html,,,"{'region': 'PA', 'street-address': '1 Logan Square', 'postal-code': '19103', 'locality': 'Philadelphia'}",hotel,112124,Four Seasons Hotel Philadelphia
3.0,60795,http://www.tripadvisor.com/Hotel_Review-g60795-d74363-Reviews-BEST_WESTERN_PLUS_Independence_Park_Hotel-Philadelphia_Pennsylvania.html,,,"{'region': 'PA', 'street-address': '235 Chestnut Street', 'postal-code': '19106', 'locality': 'Philadelphia'}",hotel,74363,BEST WESTERN PLUS Independence Park Hotel
4.0,60795,http://www.tripadvisor.com/Hotel_Review-g60795-d122343-Reviews-Sofitel_Philadelphia_Hotel-Philadelphia_Pennsylvania.html,,,"{'region': 'PA', 'street-address': '120 South 17th Street', 'postal-code': '19103', 'locality': 'Philadelphia'}",hotel,122343,Sofitel Philadelphia Hotel
,60795,http://www.tripadvisor.com/Hotel_Review-g60795-d662409-Reviews-AKA_Rittenhouse_Square-Philadelphia_Pennsylvania.html,,,"{'region': 'PA', 'street-address': '135 South 18th Street', 'postal-code': '19103', 'locality': 'Philadelphia'}",hotel,662409,AKA Rittenhouse Square
3.0,60795,http://www.tripadvisor.com/Hotel_Review-g60795-d499019-Reviews-Morris_House_Hotel-Philadelphia_Pennsylvania.html,,,"{'region': 'PA', 'street-address': '225 S. 8th St.', 'postal-code': '19106', 'locality': 'Philadelphia'}",hotel,499019,Morris House Hotel
3.0,60795,http://www.tripadvisor.com/Hotel_Review-g60795-d1091941-Reviews-The_Independent-Philadelphia_Pennsylvania.html,,,"{'region': 'PA', 'street-address': '1234 Locust St.', 'postal-code': '19103', 'locality': 'Philadelphia'}",hotel,1091941,The Independent
4.0,60795,http://www.tripadvisor.com/Hotel_Review-g60795-d224280-Reviews-Hilton_Inn_at_Penn-Philadelphia_Pennsylvania.html,,,"{'region': 'PA', 'street-address': '3600 Sansom Street', 'postal-code': '19104', 'locality': 'Philadelphia'}",hotel,224280,Hilton Inn at Penn
,60795,http://www.tripadvisor.com/Hotel_Review-g60795-d122315-Reviews-Alexander_Inn-Philadelphia_Pennsylvania.html,,,"{'region': 'PA', 'street-address': '301 South 12th and Spruce Street', 'postal-code': '19107', 'locality': 'Philadelphia'}",hotel,122315,Alexander Inn
4.0,60795,http://www.tripadvisor.com/Hotel_Review-g60795-d226730-Reviews-Rittenhouse_1715_A_Boutique_Hotel-Philadelphia_Pennsylvania.html,,,"{'region': 'PA', 'street-address': '1715 Rittenhouse Square Street', 'postal-code': '19103', 'locality': 'Philadelphia'}",hotel,226730,"Rittenhouse 1715, A Boutique Hotel"
3.0,60795,http://www.tripadvisor.com/Hotel_Review-g60795-d3186945-Reviews-Homewood_Suites_University_City-Philadelphia_Pennsylvania.html,,,"{'region': 'PA', 'street-address': '4109 Walnut Street', 'postal-code': '19104', 'locality': 'Philadelphia'}",hotel,3186945,Homewood Suites University City
5.0,60795,http://www.tripadvisor.com/Hotel_Review-g60795-d96735-Reviews-The_Rittenhouse_Hotel-Philadelphia_Pennsylvania.html,,,"{'region': 'PA', 'street-address': '210 West Rittenhouse Square', 'postal-code': '19103', 'locality': 'Philadelphia'}",hotel,96735,The Rittenhouse Hotel
4.0,60795,http://www.tripadvisor.com/Hotel_Review-g60795-d3226761-Reviews-Hotel_Monaco_Philadelphia-Philadelphia_Pennsylvania.html,,,"{'region': 'PA', 'street-address': '433 Chestnut Street', 'postal-code': '19106', 'locality': 'Philadelphia'}",hotel,3226761,Hotel Monaco Philadelphia
5.0,31310,http://www.tripadvisor.com/Hotel_Review-g31310-d73943-Reviews-Royal_Palms_Resort_and_Spa-Phoenix_Arizona.html,,,"{'region': 'AZ', 'street-address': '5200 East Camelback Road', 'postal-code': '85018', 'locality': 'Phoenix'}",hotel,73943,Royal Palms Resort and Spa
2.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d2039194-Reviews-Pinn_Road_Inn_Suites-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '2327 Pinn Road', 'postal-code': '78227', 'locality': 'San Antonio'}",hotel,2039194,Pinn Road Inn & Suites
4.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d258651-Reviews-Hotel_Valencia_Riverwalk-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '150 East Houston Street', 'postal-code': '78205', 'locality': 'San Antonio'}",hotel,258651,Hotel Valencia Riverwalk
3.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d1236032-Reviews-Drury_Inn_Suites_Near_La_Cantera_Parkway-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '15806 IH-10 West', 'postal-code': '78249', 'locality': 'San Antonio'}",hotel,1236032,Drury Inn & Suites Near La Cantera Parkway
4.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d99458-Reviews-Omni_La_Mansion_del_Rio-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '112 College St', 'postal-code': '78205', 'locality': 'San Antonio'}",hotel,99458,Omni La Mansion del Rio
3.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d123559-Reviews-Drury_Inn_Suites_Riverwalk-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': ""201 North St Mary's"", 'postal-code': '78205', 'locality': 'San Antonio'}",hotel,123559,Drury Inn & Suites Riverwalk
2.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d2340364-Reviews-Microtel_Inn_Suites_by_Wyndham_San_Antonio_Near_SeaWorld_Lackland_AFB-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '1605 West Loop 1604 South', 'postal-code': '78245', 'locality': 'San Antonio'}",hotel,2340364,Microtel Inn & Suites by Wyndham San Antonio/Near SeaWorld/Lackland AFB
3.5,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d1732285-Reviews-Embassy_Suites_Riverwalk-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '125 E. Houston St.', 'postal-code': '78205', 'locality': 'San Antonio'}",hotel,1732285,Embassy Suites Riverwalk
3.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d1200768-Reviews-Country_Inn_Suites_By_Carlson_San_Antonio_Airport_TX-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '8505 Broadway', 'postal-code': '78217', 'locality': 'San Antonio'}",hotel,1200768,"Country Inn & Suites By Carlson San Antonio Airport, TX"
2.5,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d611291-Reviews-Hampton_Inn_Suites_San_Antonio_Airport-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '8902 Jones Maltsberger Road', 'postal-code': '78216', 'locality': 'San Antonio'}",hotel,611291,Hampton Inn & Suites San Antonio-Airport
3.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d2151543-Reviews-Springhill_Suites_by_Marriott_San_Antonio_Downtown_Alamo_Plaza-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '411 Bowie Street', 'postal-code': '78205', 'locality': 'San Antonio'}",hotel,2151543,Springhill Suites by Marriott San Antonio Downtown / Alamo Plaza
4.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d99455-Reviews-Hyatt_Regency_San_Antonio-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '123 Losoya Street', 'postal-code': '78205', 'locality': 'San Antonio'}",hotel,99455,Hyatt Regency San Antonio
3.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d1438859-Reviews-Courtyard_San_Antonio_SeaWorld_Westover_Hills-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '11605 State Highway 151', 'postal-code': '78251', 'locality': 'San Antonio'}",hotel,1438859,Courtyard San Antonio SeaWorld/Westover Hills
2.5,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d1674220-Reviews-Comfort_Suites_San_Antonio_NW_Near_Six_Flags-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '5130 Vantage Way', 'postal-code': '78249', 'locality': 'San Antonio'}",hotel,1674220,Comfort Suites San Antonio NW Near Six Flags
3.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d1353074-Reviews-Four_Points_by_Sheraton_San_Antonio_Northwest-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '6809 North Loop 1604 West', 'postal-code': '78249', 'locality': 'San Antonio'}",hotel,1353074,Four Points by Sheraton San Antonio Northwest
4.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d570285-Reviews-Hotel_Contessa-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '306 W Market St', 'postal-code': '78205', 'locality': 'San Antonio'}",hotel,570285,Hotel Contessa
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d268157-Reviews-Residence_Inn_San_Diego_Mission_Valley-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1865 Hotel Circle South', 'postal-code': '92108', 'locality': 'San Diego'}",hotel,268157,Residence Inn San Diego Mission Valley
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d658421-Reviews-The_Pearl_Hotel-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1410 Rosecrans St (at Fenelon)', 'postal-code': '92106', 'locality': 'San Diego'}",hotel,658421,The Pearl Hotel
4.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d1147616-Reviews-Palomar_San_Diego_A_Kimpton_Hotel-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1047 5th Avenue', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,1147616,"Palomar San Diego, A Kimpton Hotel"
4.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d665258-Reviews-Hard_Rock_Hotel_San_Diego-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '207 5th Avenue', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,665258,Hard Rock Hotel San Diego
2.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d112279-Reviews-Sommerset_Suites_Hotel-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '606 Washington St.', 'postal-code': '92103', 'locality': 'San Diego'}",hotel,112279,Sommerset Suites Hotel
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80251-Reviews-Ocean_Park_Inn-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '710 Grand Ave', 'postal-code': '92109', 'locality': 'San Diego'}",hotel,80251,Ocean Park Inn
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d268158-Reviews-SpringHill_Suites_San_Diego_Rancho_Bernardo_Scripps_Poway-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '12032 Scripps Highlands Dr', 'postal-code': '92131', 'locality': 'San Diego'}",hotel,268158,SpringHill Suites San Diego Rancho Bernardo/Scripps Poway
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d82868-Reviews-Courtyard_by_Marriott_San_Diego_Downtown-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '530 Broadway Street', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,82868,Courtyard by Marriott San Diego Downtown
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d79868-Reviews-Bay_Club_Hotel_Marina-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '2131 Shelter Island Dr', 'postal-code': '92106', 'locality': 'San Diego'}",hotel,79868,Bay Club Hotel & Marina
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d79954-Reviews-BEST_WESTERN_PLUS_Island_Palms_Hotel_Marina-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '2051 Shelter Island Drive', 'postal-code': '92106', 'locality': 'San Diego'}",hotel,79954,BEST WESTERN PLUS Island Palms Hotel & Marina
4.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d287392-Reviews-Omni_San_Diego_Hotel-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '675 L Street', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,287392,Omni San Diego Hotel
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80255-Reviews-Old_Town_Inn-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '4444 Pacific Highway', 'postal-code': '92110', 'locality': 'San Diego'}",hotel,80255,Old Town Inn
5.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80668-Reviews-The_US_Grant-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '326 Broadway', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,80668,The US Grant
4.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d482154-Reviews-Hotel_Solamar_a_Kimpton_Hotel-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '435 6th Ave', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,482154,Hotel Solamar - a Kimpton Hotel
4.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d218770-Reviews-Rancho_Bernardo_Inn-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '17550 Bernardo Oaks Drive', 'postal-code': '92128', 'locality': 'San Diego'}",hotel,218770,Rancho Bernardo Inn
4.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80219-Reviews-Manchester_Grand_Hyatt_San_Diego-San_Diego_California.html,,,"{'region': 'CA', 'street-address': 'One Market Place', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,80219,Manchester Grand Hyatt San Diego
3.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80232-Reviews-San_Diego_Marriott_Mission_Valley-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '8757 Rio San Diego Drive', 'postal-code': '92108', 'locality': 'San Diego'}",hotel,80232,San Diego Marriott Mission Valley
3.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d217273-Reviews-DoubleTree_by_Hilton_Golf_Resort_San_Diego-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '14455 Penasquitos Dr.', 'postal-code': '92129-1603', 'locality': 'San Diego'}",hotel,217273,DoubleTree by Hilton Golf Resort San Diego
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d235416-Reviews-Staybridge_Suites_San_Diego_Sorrento_Mesa-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '6639 Mira Mesa Boulevard', 'postal-code': '92121', 'locality': 'San Diego'}",hotel,235416,Staybridge Suites San Diego - Sorrento Mesa
3.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80131-Reviews-Crowne_Plaza_Hotel_San_Diego_Mission_Valley-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '2270 Hotel Circle North', 'postal-code': '92108', 'locality': 'San Diego'}",hotel,80131,Crowne Plaza Hotel San Diego - Mission Valley
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d79913-Reviews-BEST_WESTERN_PLUS_Hacienda_Hotel_Old_Town-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '4041 Harney St', 'postal-code': '92110', 'locality': 'San Diego'}",hotel,79913,BEST WESTERN PLUS Hacienda Hotel Old Town
2.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80588-Reviews-Vagabond_Inn_San_Diego_Airport_Marina-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1325 Scott Street', 'postal-code': '92106', 'locality': 'San Diego'}",hotel,80588,Vagabond Inn - San Diego Airport Marina
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d218939-Reviews-Courtyard_by_Marriott_Rancho_Bernardo-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '11611 Bernardo Plaza Court', 'postal-code': '92128', 'locality': 'San Diego'}",hotel,218939,Courtyard by Marriott Rancho Bernardo
2.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d79985-Reviews-Holiday_Inn_Express_San_Diego_Airport_Old_Town-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1955 San Diego Avenue', 'postal-code': '92110', 'locality': 'San Diego'}",hotel,79985,Holiday Inn Express San Diego Airport - Old Town
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d83500-Reviews-Pacific_Shores_Inn-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '4802 Mission Blvd.', 'postal-code': '92109', 'locality': 'San Diego'}",hotel,83500,Pacific Shores Inn
3.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d223026-Reviews-Hilton_San_Diego_Gaslamp_Quarter-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '401 K Street', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,223026,Hilton San Diego Gaslamp Quarter
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d83637-Reviews-Holiday_Inn_Express_Sea_World-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '3950 Jupiter St.', 'postal-code': '92110', 'locality': 'San Diego'}",hotel,83637,Holiday Inn Express Sea World
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80154-Reviews-Holiday_Inn_San_Diego_Mission_Valley-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '3805 Murphy Canyon Road', 'postal-code': '92123', 'locality': 'San Diego'}",hotel,80154,Holiday Inn San Diego - Mission Valley
4.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d119721-Reviews-Hilton_San_Diego_Resort_Spa-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1775 East Mission Bay Drive', 'postal-code': '92109', 'locality': 'San Diego'}",hotel,119721,Hilton San Diego Resort & Spa
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d119733-Reviews-Hampton_Inn_San_Diego_Del_Mar-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '11920 Camino Real', 'postal-code': '92130', 'locality': 'San Diego'}",hotel,119733,Hampton Inn San Diego/Del Mar
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80138-Reviews-Four_Points_by_Sheraton_San_Diego_Downtown-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1617 First Avenue', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,80138,Four Points by Sheraton San Diego Downtown
2.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d247027-Reviews-Extended_Stay_America_San_Diego_Mission_Valley_Stadium-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '3860 Murphy Canyon Rd', 'postal-code': '92123', 'locality': 'San Diego'}",hotel,247027,Extended Stay America - San Diego - Mission Valley - Stadium
